Longitude (x),Latitude (y),Year,Month,Day,Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather,Is Row Missing Value,% Of Dataset That Contains Missing Values
-79.4,43.63,2020,1,11,02:00:00,5.3,5.3,100,7,18,1,100.83,"Rain,Fog",,
-79.4,43.63,2020,1,11,03:00:00,5.8,5.8,100,8,17,1.6,100.75,"Rain,Fog",,
-79.4,43.63,2020,1,11,04:00:00,5.7,5.7,100,8,13,1.2,100.62,"Rain,Fog",,
-79.4,43.63,2020,1,11,05:00:00,6.2,6.2,100,8,11,1.2,100.42,"Rain,Fog",,
-79.4,43.63,2020,1,11,06:00:00,7.1,7.1,100,11,5,2,100.27,"Rain,Fog",,
-79.4,43.63,2020,1,11,07:00:00,6.4,6.4,100,,4,9.7,100.15,"Rain,Fog",MISSING VALUE,
-79.4,43.63,2020,1,11,08:00:00,6.5,6.5,100,9,5,3.2,100.02,"Rain,Fog",,
-79.4,43.63,2020,1,11,09:00:00,8.8,8.5,98,,0,16.1,99.98,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,1,11,10:00:00,11.4,10.4,94,31,9,6.4,100.11,"Heavy Rain,Fog",,
-79.4,43.63,2020,1,11,11:00:00,11.3,11.2,99,31,5,4.8,100.07,"Rain,Fog",,
-79.4,43.63,2020,1,11,12:00:00,10.8,10.8,100,27,5,0.4,100.04,"Rain,Fog",,
-79.4,43.63,2020,1,11,13:00:00,4.7,3.7,93,34,34,4.8,100.01,"Moderate Rain,Fog",,
-79.4,43.63,2020,1,11,14:00:00,5,3.8,92,36,18,12.9,99.92,Moderate Rain,,
-79.4,43.63,2020,1,11,15:00:00,4.7,3.2,90,2,18,8.1,99.94,"Rain,Fog",,
-79.4,43.63,2020,1,11,16:00:00,4.7,3.4,91,,13,12.9,99.89,Rain,MISSING VALUE,
-79.4,43.63,2020,1,11,17:00:00,4.5,3.2,91,2,21,6.4,100.01,Fog,,
-79.4,43.63,2020,1,11,18:00:00,4,2.7,91,2,17,4,100.05,Fog,,
-79.4,43.63,2020,1,11,19:00:00,3.8,2.5,91,2,17,3.2,100.11,"Rain,Fog",,
-79.4,43.63,2020,1,11,20:00:00,3.4,2.2,92,5,18,8.1,100.12,"Rain,Fog",,
-79.4,43.63,2020,1,11,21:00:00,3.1,2.2,94,6,18,9.7,99.99,"Moderate Rain,Fog",,
-79.4,43.63,2020,1,11,22:00:00,2.8,2.2,96,8,17,6.4,100.04,"Rain,Fog",,
-79.4,43.63,2020,1,11,23:00:00,2.4,2,97,7,28,8.1,99.9,"Rain,Fog",,
-79.4,43.63,2020,1,12,00:00:00,2.3,1.7,96,6,30,3.2,99.72,"Rain,Fog",,
-79.4,43.63,2020,1,12,01:00:00,2.1,1.2,94,4,32,6.4,99.5,"Rain,Fog",,
-79.4,43.63,2020,1,12,02:00:00,1.9,0.9,93,5,21,2.4,99.45,Snow,,
-79.4,43.63,2020,1,12,03:00:00,2,0.7,91,4,17,4,99.48,"Rain,Fog",,
-79.4,43.63,2020,1,12,04:00:00,1.4,0.3,93,5,30,2.8,99.26,Snow,,
-79.4,43.63,2020,1,12,05:00:00,1.4,0.7,95,31,11,2.4,99.55,"Rain,Fog",,
-79.4,43.63,2020,1,12,06:00:00,-0.4,-1.8,91,30,35,3.2,99.94,Snow,,
-79.4,43.63,2020,1,12,07:00:00,-3.8,-6.3,83,32,30,16.1,100.32,Snow,,
-79.4,43.63,2020,1,12,08:00:00,-4.5,-7.9,77,31,21,16.1,100.65,No Precipitation or Fog,,
-79.4,43.63,2020,1,12,09:00:00,-4.8,-8.6,75,29,26,16.1,101,No Precipitation or Fog,,
-79.4,43.63,2020,1,12,10:00:00,-4.4,-9.1,70,30,34,16.1,101.31,No Precipitation or Fog,,
-79.4,43.63,2020,1,12,11:00:00,-4.8,-9.6,69,29,26,16.1,101.57,Snow,,
-79.4,43.63,2020,1,12,12:00:00,-4.5,-8.9,71,29,21,16.1,101.66,No Precipitation or Fog,,
-79.4,43.63,2020,1,12,13:00:00,-4.1,-8.7,71,30,18,16.1,101.71,No Precipitation or Fog,,
-79.4,43.63,2020,1,12,14:00:00,-3.6,-8,72,28,21,16.1,101.84,No Precipitation or Fog,,
-79.4,43.63,2020,1,12,15:00:00,-3.3,-7.8,71,28,15,16.1,101.92,No Precipitation or Fog,,
-79.4,43.63,2020,1,12,16:00:00,-3.1,-7.2,73,28,17,16.1,102.07,No Precipitation or Fog,,
-79.4,43.63,2020,1,12,17:00:00,-3.2,-7.7,71,32,15,16.1,102.13,No Precipitation or Fog,,
-79.4,43.63,2020,1,12,18:00:00,-3.5,-7.7,73,31,11,16.1,102.21,No Precipitation or Fog,,
-79.4,43.63,2020,1,12,19:00:00,-3.6,-7.8,73,29,9,16.1,102.19,No Precipitation or Fog,,
-79.4,43.63,2020,1,12,20:00:00,-3.5,-7.5,74,23,8,16.1,102.18,No Precipitation or Fog,,
-79.4,43.63,2020,1,12,21:00:00,-3.6,-6.7,79,30,8,16.1,102.15,No Precipitation or Fog,,
-79.4,43.63,2020,1,12,22:00:00,-3.5,-6.8,78,9,11,16.1,102.16,No Precipitation or Fog,,
-79.4,43.63,2020,1,12,23:00:00,-3.9,-6.4,83,7,18,16.1,102.11,No Precipitation or Fog,,
-79.4,43.63,2020,1,13,00:00:00,-4,-6.3,84,7,21,16.1,102.08,No Precipitation or Fog,,
-79.4,43.63,2020,1,13,01:00:00,-3.8,-5.6,88,7,24,16.1,102.02,No Precipitation or Fog,,
-79.4,43.63,2020,1,13,02:00:00,-3.2,-4.3,92,7,30,16.1,101.93,No Precipitation or Fog,,
-79.4,43.63,2020,1,13,03:00:00,-2.2,-3.5,91,7,30,16.1,101.81,No Precipitation or Fog,,
-79.4,43.63,2020,1,13,04:00:00,-1,-2.3,91,7,26,16.1,101.76,No Precipitation or Fog,,
-79.4,43.63,2020,1,13,05:00:00,-1.8,-3.1,91,36,13,3.2,101.75,Snow,,
-79.4,43.63,2020,1,13,06:00:00,-2.8,-4.1,91,6,21,4.8,101.68,Snow,,
-79.4,43.63,2020,1,13,07:00:00,-2.3,-3.1,94,6,24,8.1,101.65,Snow,,
-79.4,43.63,2020,1,13,08:00:00,-1.6,-2.4,94,6,24,4.8,101.66,Snow,,
-79.4,43.63,2020,1,13,09:00:00,-0.9,-1.8,94,6,24,16.1,101.67,Snow,,
-79.4,43.63,2020,1,13,10:00:00,-0.1,-1,94,6,24,16.1,101.69,No Precipitation or Fog,,
-79.4,43.63,2020,1,13,11:00:00,-0.3,-1.2,94,6,21,16.1,101.75,No Precipitation or Fog,,
-79.4,43.63,2020,1,13,12:00:00,-0.1,-1.1,93,6,13,16.1,101.69,No Precipitation or Fog,,
-79.4,43.63,2020,1,13,13:00:00,0.1,-0.9,93,7,11,16.1,101.66,No Precipitation or Fog,,
-79.4,43.63,2020,1,13,14:00:00,0.1,-0.9,93,10,9,16.1,101.66,No Precipitation or Fog,,
-79.4,43.63,2020,1,13,15:00:00,0.2,-0.7,94,6,8,16.1,101.72,No Precipitation or Fog,,
-79.4,43.63,2020,1,13,16:00:00,0.7,-0.2,94,16,4,16.1,101.79,No Precipitation or Fog,,
-79.4,43.63,2020,1,13,17:00:00,0.6,-0.1,95,,0,16.1,101.85,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,1,13,18:00:00,1.1,0.2,94,5,4,16.1,101.89,No Precipitation or Fog,,
-79.4,43.63,2020,1,13,19:00:00,1.1,0.4,95,,0,14.5,101.95,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,1,13,20:00:00,1.8,0.8,93,28,5,11.3,101.98,No Precipitation or Fog,,
-79.4,43.63,2020,1,13,21:00:00,2.4,0.1,85,28,11,16.1,101.97,No Precipitation or Fog,,
-79.4,43.63,2020,1,13,22:00:00,2.4,0.1,85,30,9,16.1,102,No Precipitation or Fog,,
-79.4,43.63,2020,1,13,23:00:00,1.8,-0.5,85,33,8,14.5,102.04,No Precipitation or Fog,,
-79.4,43.63,2020,1,14,00:00:00,1.3,-0.7,86,7,15,14.5,102.01,No Precipitation or Fog,,
-79.4,43.63,2020,1,14,01:00:00,0.7,-0.9,89,7,21,11.3,101.97,No Precipitation or Fog,,
-79.4,43.63,2020,1,14,02:00:00,0.7,-1.5,85,6,15,16.1,101.96,No Precipitation or Fog,,
-79.4,43.63,2020,1,14,03:00:00,0.5,-1.1,89,6,17,16.1,101.93,No Precipitation or Fog,,
-79.4,43.63,2020,1,14,04:00:00,1,-1.4,84,7,24,16.1,101.78,No Precipitation or Fog,,
-79.4,43.63,2020,1,14,05:00:00,1.2,-1.1,85,7,28,16.1,101.67,No Precipitation or Fog,,
-79.4,43.63,2020,1,14,06:00:00,1,-0.8,88,9,21,16.1,101.6,No Precipitation or Fog,,
-79.4,43.63,2020,1,14,07:00:00,1.3,-0.6,87,9,28,16.1,101.49,No Precipitation or Fog,,
-79.4,43.63,2020,1,14,08:00:00,1.6,-0.2,88,,,16.1,101.36,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,1,14,09:00:00,2.2,0.3,87,9,22,16.1,101.35,No Precipitation or Fog,,
-79.4,43.63,2020,1,14,10:00:00,2.3,0.5,88,10,24,16.1,101.27,No Precipitation or Fog,,
-79.4,43.63,2020,1,14,11:00:00,2.3,0.2,86,,,16.1,101.14,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,1,14,12:00:00,,,89,8,26,16.1,,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,1,14,13:00:00,2.3,0.7,89,7,26,,100.83,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,1,14,14:00:00,1.3,0.4,94,,,9.7,100.67,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,1,14,15:00:00,,,95,6,22,8.1,,Haze,MISSING VALUE,
-79.4,43.63,2020,1,14,16:00:00,1.2,0.6,96,7,18,,100.72,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,1,14,17:00:00,1.1,0.7,97,6,17,3.2,100.74,Fog,,
-79.4,43.63,2020,1,14,18:00:00,1.2,0.9,98,8,13,2.4,100.82,No Precipitation or Fog,,
-79.4,43.63,2020,1,14,19:00:00,1.2,0.9,98,7,9,4,100.85,Fog,,
-79.4,43.63,2020,1,14,20:00:00,1.4,1.1,98,,0,4.8,100.87,Fog,MISSING VALUE,
-79.4,43.63,2020,1,14,21:00:00,2.6,2.3,98,23,11,,100.92,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,1,14,22:00:00,,,91,,,9.7,,Fog,MISSING VALUE,
-79.4,43.63,2020,1,14,23:00:00,3,1.7,91,25,13,11.3,100.98,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,00:00:00,3.8,0.7,80,25,24,16.1,101.01,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,01:00:00,3.8,-0.2,75,27,21,16.1,101.04,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,02:00:00,,,70,27,21,16.1,,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,1,15,03:00:00,3.7,-1.5,69,26,28,16.1,101.11,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,04:00:00,3.7,-1.9,67,27,22,16.1,101.22,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,05:00:00,,,71,28,17,16.1,,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,1,15,06:00:00,3.6,-2.3,66,29,17,16.1,101.24,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,07:00:00,3.1,-1.4,72,,,16.1,101.24,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,1,15,08:00:00,2.4,-0.4,82,23,13,16.1,101.24,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,09:00:00,3.1,-0.3,78,24,11,16.1,101.26,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,10:00:00,3.4,-0.6,75,24,9,16.1,101.36,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,11:00:00,3.5,0,78,24,11,16.1,101.33,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,12:00:00,3.4,0.4,81,22,9,16.1,101.28,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,13:00:00,3.6,-0.2,76,20,11,16.1,101.19,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,14:00:00,3.5,0.4,80,20,17,16.1,101.17,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,15:00:00,3.6,-0.4,75,18,9,16.1,101.08,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,16:00:00,3.8,-0.7,73,13,5,16.1,101.03,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,17:00:00,3.1,0,80,7,9,16.1,100.93,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,18:00:00,3,0.3,83,8,13,16.1,100.85,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,19:00:00,2.9,0.3,83,7,17,16.1,100.74,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,20:00:00,2.8,0.7,86,7,8,16.1,100.78,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,21:00:00,3,0.2,82,8,21,16.1,100.54,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,22:00:00,3.2,0.4,82,8,17,16.1,100.54,No Precipitation or Fog,,
-79.4,43.63,2020,1,15,23:00:00,3.2,0.9,85,7,24,16.1,100.39,No Precipitation or Fog,,
-79.4,43.63,2020,1,16,00:00:00,3.3,0.7,83,4,18,16.1,100.38,No Precipitation or Fog,,
-79.4,43.63,2020,1,16,01:00:00,3,0.4,83,36,13,16.1,100.32,Rain,,
-79.4,43.63,2020,1,16,02:00:00,2.4,0.1,85,32,15,16.1,100.38,Rain,,
-79.4,43.63,2020,1,16,03:00:00,1.4,0.1,91,32,15,8.1,100.48,"Rain,Fog",,
-79.4,43.63,2020,1,16,04:00:00,1.3,-0.2,90,30,15,12.9,100.56,Rain,,
-79.4,43.63,2020,1,16,05:00:00,1.3,-0.6,87,29,15,14.5,100.64,No Precipitation or Fog,,
-79.4,43.63,2020,1,16,06:00:00,1.6,-0.8,84,29,18,14.5,100.77,Rain,,
-79.4,43.63,2020,1,16,07:00:00,1.2,-1.7,81,29,15,16.1,100.89,Rain,,
-79.4,43.63,2020,1,16,08:00:00,1.5,-3.8,68,30,30,16.1,100.96,No Precipitation or Fog,,
-79.4,43.63,2020,1,16,09:00:00,1,-4.1,69,29,22,16.1,101.04,No Precipitation or Fog,,
-79.4,43.63,2020,1,16,10:00:00,1.4,-4.9,63,30,26,16.1,101.14,No Precipitation or Fog,,
-79.4,43.63,2020,1,16,11:00:00,2,-5,60,29,32,16.1,101.2,No Precipitation or Fog,,
-79.4,43.63,2020,1,16,12:00:00,1.7,-5,61,28,37,16.1,101.22,No Precipitation or Fog,,
-79.4,43.63,2020,1,16,13:00:00,1.9,-5.4,58,29,30,16.1,101.23,No Precipitation or Fog,,
-79.4,43.63,2020,1,16,14:00:00,1.1,-5.1,63,33,22,16.1,101.33,No Precipitation or Fog,,
-79.4,43.63,2020,1,16,15:00:00,-0.2,-6.1,64,32,21,16.1,101.48,Snow,,
-79.4,43.63,2020,1,16,16:00:00,-1.2,-8,60,33,28,16.1,101.62,No Precipitation or Fog,,
-79.4,43.63,2020,1,16,17:00:00,-2.6,-9.3,60,32,34,16.1,101.76,No Precipitation or Fog,,
-79.4,43.63,2020,1,16,18:00:00,-3.4,-9.7,62,31,35,16.1,101.92,No Precipitation or Fog,,
-79.4,43.63,2020,1,16,19:00:00,-3.9,-10,63,30,26,16.1,102.1,No Precipitation or Fog,,
-79.4,43.63,2020,1,16,20:00:00,-4.6,-9.7,68,33,22,16.1,102.24,Snow,,
-79.4,43.63,2020,1,16,21:00:00,-6.4,-12.9,60,33,30,16.1,102.42,No Precipitation or Fog,,
-79.4,43.63,2020,1,16,22:00:00,-7.1,-13.6,60,32,26,16.1,102.55,No Precipitation or Fog,,
-79.4,43.63,2020,1,16,23:00:00,-8.2,-14.3,62,34,22,16.1,102.7,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,00:00:00,-9.3,-15.3,62,35,22,16.1,102.88,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,01:00:00,-10,-16.8,58,32,17,16.1,102.99,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,02:00:00,-10.6,-17.4,58,31,15,16.1,103.1,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,03:00:00,-11.2,-18,58,31,15,16.1,103.21,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,04:00:00,-11.6,-18.6,57,33,11,16.1,103.3,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,05:00:00,-12.2,-19.3,56,35,15,16.1,103.4,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,06:00:00,-12.7,-19.1,59,32,17,16.1,103.51,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,07:00:00,-12.8,-18.4,63,32,18,16.1,103.61,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,08:00:00,-13.1,-18,67,32,18,16.1,103.66,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,09:00:00,-12.6,-17.7,66,32,9,16.1,103.68,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,10:00:00,-11,-17.2,61,35,15,16.1,103.66,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,11:00:00,-10.2,-17.4,56,32,8,16.1,103.71,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,12:00:00,-9,-16.7,54,17,8,16.1,103.59,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,13:00:00,-8.8,-15.4,59,18,11,16.1,103.5,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,14:00:00,-8.6,-14.5,63,18,9,16.1,103.42,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,15:00:00,-7.9,-14.3,60,15,8,16.1,103.34,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,16:00:00,-8.4,-13.7,66,25,5,16.1,103.31,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,17:00:00,-8.5,-13.4,68,14,5,16.1,103.31,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,18:00:00,-8.1,-12.9,69,17,5,16.1,103.27,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,19:00:00,-8,-12.7,69,13,4,16.1,103.28,Snow,,
-79.4,43.63,2020,1,17,20:00:00,-7.8,-12.6,69,9,5,16.1,103.26,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,21:00:00,-7.7,-12.5,69,9,9,16.1,103.17,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,22:00:00,-7.3,-12.1,69,10,13,16.1,103.11,No Precipitation or Fog,,
-79.4,43.63,2020,1,17,23:00:00,-7.2,-11.8,70,6,17,16.1,103.02,No Precipitation or Fog,,
-79.4,43.63,2020,1,18,00:00:00,-6.9,-11.4,70,5,15,16.1,102.99,No Precipitation or Fog,,
-79.4,43.63,2020,1,18,01:00:00,-6.6,-10.6,74,6,17,16.1,102.83,No Precipitation or Fog,,
-79.4,43.63,2020,1,18,02:00:00,-5.6,-9.9,72,9,21,16.1,102.71,No Precipitation or Fog,,
-79.4,43.63,2020,1,18,03:00:00,-5.5,-8.6,79,11,18,16.1,102.61,No Precipitation or Fog,,
-79.4,43.63,2020,1,18,04:00:00,-5.4,-9.6,73,9,30,16.1,102.31,No Precipitation or Fog,,
-79.4,43.63,2020,1,18,05:00:00,-5,-10.4,66,9,32,16.1,102.12,No Precipitation or Fog,,
-79.4,43.63,2020,1,18,06:00:00,-4.5,-8.7,73,9,24,16.1,101.9,No Precipitation or Fog,,
-79.4,43.63,2020,1,18,07:00:00,-4.1,-8.2,73,9,32,16.1,101.7,No Precipitation or Fog,,
-79.4,43.63,2020,1,18,08:00:00,-3.7,-7.1,78,8,34,16.1,101.5,No Precipitation or Fog,,
-79.4,43.63,2020,1,18,09:00:00,-3.3,-6.6,78,8,28,16.1,101.27,No Precipitation or Fog,,
-79.4,43.63,2020,1,18,10:00:00,-3.1,-7,75,10,30,12.9,101.15,Snow,,
-79.4,43.63,2020,1,18,11:00:00,-3.7,-4.8,92,9,34,1.2,100.92,Snow,,
-79.4,43.63,2020,1,18,12:00:00,-3,-3.9,94,9,28,1.2,100.58,Snow,,
-79.4,43.63,2020,1,18,13:00:00,-2.8,-3.7,94,9,28,1.2,100.26,Snow,,
-79.4,43.63,2020,1,18,14:00:00,-2.2,-3,94,9,28,1.2,99.95,Snow,,
-79.4,43.63,2020,1,18,15:00:00,-1.4,-2,96,10,21,1.2,99.7,Snow,,
-79.4,43.63,2020,1,18,16:00:00,-1,-1.6,96,9,26,1.2,99.42,Snow,,
-79.4,43.63,2020,1,18,17:00:00,-0.2,-0.6,97,10,17,1.6,99.26,Snow,,
-79.4,43.63,2020,1,18,18:00:00,0.3,-0.1,97,10,15,3.6,99.07,Snow,,
-79.4,43.63,2020,1,18,19:00:00,0.5,0.2,98,5,9,11.3,98.97,Rain,,
-79.4,43.63,2020,1,18,20:00:00,1.2,0.9,98,,0,14.5,98.92,Rain,MISSING VALUE,
-79.4,43.63,2020,1,18,21:00:00,2.8,0.7,86,26,43,16.1,98.98,No Precipitation or Fog,,
-79.4,43.63,2020,1,18,22:00:00,2.7,-0.2,81,25,35,16.1,99.06,No Precipitation or Fog,,
-79.4,43.63,2020,1,18,23:00:00,2.4,-1.9,73,25,43,16.1,99.09,No Precipitation or Fog,,
-79.4,43.63,2020,1,19,00:00:00,1.8,-2.3,74,26,45,16.1,99.13,No Precipitation or Fog,,
-79.4,43.63,2020,1,19,01:00:00,1.4,-2.4,76,26,48,16.1,99.13,Rain,,
-79.4,43.63,2020,1,19,02:00:00,1.1,-1.8,81,25,37,16.1,99.21,No Precipitation or Fog,,
-79.4,43.63,2020,1,19,03:00:00,1.2,-2,79,25,39,16.1,99.29,No Precipitation or Fog,,
-79.4,43.63,2020,1,19,04:00:00,0.9,-1.9,81,26,43,16.1,99.37,Snow,,
-79.4,43.63,2020,1,19,05:00:00,0.3,-1.3,89,31,26,6.4,99.48,Snow,,
-79.4,43.63,2020,1,19,06:00:00,0,-2.5,83,28,22,16.1,99.63,Snow,,
-79.4,43.63,2020,1,19,07:00:00,-0.9,-2,92,28,18,8.1,99.76,Snow,,
-79.4,43.63,2020,1,19,08:00:00,-0.9,-4.6,76,29,28,16.1,99.88,Snow,,
-79.4,43.63,2020,1,19,09:00:00,-1.9,-6.1,73,31,21,16.1,99.99,Snow,,
-79.4,43.63,2020,1,19,10:00:00,-3.6,-8.7,68,30,35,16.1,100.09,No Precipitation or Fog,,
-79.4,43.63,2020,1,19,11:00:00,-4.5,-9,71,33,18,16.1,100.28,No Precipitation or Fog,,
-79.4,43.63,2020,1,19,12:00:00,-6.1,-10.5,71,33,24,16.1,100.35,No Precipitation or Fog,,
-79.4,43.63,2020,1,19,13:00:00,-6.2,-11.8,65,32,30,16.1,100.44,No Precipitation or Fog,,
-79.4,43.63,2020,1,19,14:00:00,-6.1,-11.6,66,32,21,16.1,100.52,No Precipitation or Fog,,
-79.4,43.63,2020,1,19,15:00:00,-5.7,-11.2,66,31,24,16.1,100.62,Snow,,
-79.4,43.63,2020,1,19,16:00:00,-6.4,-11.4,68,35,21,16.1,100.79,Snow,,
-79.4,43.63,2020,1,19,17:00:00,-7.1,-11.7,70,33,18,16.1,100.95,Snow,,
-79.4,43.63,2020,1,19,18:00:00,-7.7,-13,66,32,17,16.1,101.13,No Precipitation or Fog,,
-79.4,43.63,2020,1,19,19:00:00,-7.6,-13.3,64,33,18,16.1,101.24,No Precipitation or Fog,,
-79.4,43.63,2020,1,19,20:00:00,-7.4,-13.1,64,34,18,16.1,101.33,No Precipitation or Fog,,
-79.4,43.63,2020,1,19,21:00:00,-7.2,-12.9,64,32,22,16.1,101.41,No Precipitation or Fog,,
-79.4,43.63,2020,1,19,22:00:00,-7.5,-13.6,62,34,26,16.1,101.5,No Precipitation or Fog,,
-79.4,43.63,2020,1,19,23:00:00,-8.6,-15.5,58,35,11,16.1,101.62,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,00:00:00,-9.2,-16.3,57,33,21,16.1,101.67,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,01:00:00,-9.9,-16.1,61,34,22,16.1,101.68,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,02:00:00,-10.2,-15.9,63,33,22,16.1,101.71,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,03:00:00,-10.9,-16.1,66,33,18,16.1,101.78,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,04:00:00,-11.4,-16.6,66,33,13,16.1,101.89,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,05:00:00,-11.8,-16.4,69,30,11,16.1,101.97,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,06:00:00,-12.2,-16.7,70,33,11,16.1,102.07,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,07:00:00,-12.5,-16.4,73,32,9,16.1,102.16,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,08:00:00,-12.7,-16.7,73,31,9,16.1,102.21,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,09:00:00,-12.3,-16.2,73,27,11,16.1,102.32,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,10:00:00,-10.7,-15.7,67,30,9,16.1,102.37,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,11:00:00,-8.7,-14.5,63,30,11,16.1,102.4,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,12:00:00,-7.8,-13.6,64,27,15,16.1,102.36,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,13:00:00,-6.9,-12.4,65,22,11,16.1,102.32,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,14:00:00,-6.5,-11.6,67,22,17,16.1,102.27,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,15:00:00,-5.5,-11.2,64,21,15,16.1,102.24,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,16:00:00,-4.2,-13.3,49,30,13,16.1,102.23,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,17:00:00,-4.7,-11.4,60,27,17,16.1,102.23,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,18:00:00,-4.7,-10.4,65,27,26,16.1,102.26,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,19:00:00,-5.1,-10.3,67,27,24,16.1,102.27,Snow,,
-79.4,43.63,2020,1,20,20:00:00,-5.3,-9.6,72,27,18,16.1,102.25,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,21:00:00,-5.4,-9.4,73,27,18,16.1,102.25,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,22:00:00,-5.7,-9.2,77,26,22,16.1,102.26,No Precipitation or Fog,,
-79.4,43.63,2020,1,20,23:00:00,-5.9,-9,79,26,21,16.1,102.28,No Precipitation or Fog,,
-79.4,43.63,2020,1,21,00:00:00,-6.2,-9.3,79,28,9,16.1,102.32,No Precipitation or Fog,,
-79.4,43.63,2020,1,21,01:00:00,-6.3,-9.2,80,29,5,16.1,102.29,No Precipitation or Fog,,
-79.4,43.63,2020,1,21,02:00:00,-5.9,-9.1,79,31,4,16.1,102.3,No Precipitation or Fog,,
-79.4,43.63,2020,1,21,03:00:00,-5.4,-9,76,32,8,16.1,102.31,No Precipitation or Fog,,
-79.4,43.63,2020,1,21,04:00:00,-5.2,-8.4,79,,0,16.1,102.3,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,1,21,05:00:00,-5.4,-9.8,72,8,8,16.1,102.3,No Precipitation or Fog,,
